id,ticker,stock_name,alpha_score,tech_score,ml_prob,whale_score,fund_status,trend,market_type,created_at,tier,volume,context,surge,win_rate,position,strategy,decision_score,run_id,priority_rank,decision,decision_bucket,outcome_status,recommended_at,outcome_recorded_at,horizon,base_trade_date,entry_reference_price,latest_return_pct,return_1d_pct,return_2d_pct,return_3d_pct,return_5d_pct,source_ref,scan_mode,return_30m_pct,return_1h_pct,return_close_pct,strategy_family,return_7d_pct,market,quality_flags,validation_excluded,phase25_variant,phase25_shadow_variant,phase25_shadow_prob,phase25_recommended_threshold,primary_theme,theme_source,theme_inference_status,secondary_themes,theme_routing_path,expected_edge_score,expected_return_1d_pct,expected_return_3d_pct,selection_lane,target_horizon_days,price_band,is_sub7,max_return_observed_pct,label_win_close,label_win_1d,label_win_3d,label_hit_5pct,label_hit_10pct,label_hit_20pct,label_hit_50pct,label_hit_100pct
7568,007810.KS,007810.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,11.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691694+00:00,T+3D,2026-03-31,70000.0,-2.857143,7.428571,2.142857,-2.857143,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,7.428571,0,1,0,1,0,0,0,0
7569,178920.KS,178920.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,12.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691699+00:00,T+3D,2026-03-31,21900.0,-2.511416,2.968037,-3.424658,-2.511416,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,2.968037,0,1,0,0,0,0,0,0
7570,001510.KS,001510.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,13.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691704+00:00,T+3D,2026-03-31,1840.0,7.445652,16.576087,3.913043,7.445652,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,16.576087,0,1,1,1,1,0,0,0
7571,003490.KS,003490.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,14.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691709+00:00,T+3D,2026-03-31,23550.0,-2.335456,4.883227,-1.4862,-2.335456,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,4.883227,0,1,0,0,0,0,0,0
7572,007340.KS,007340.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,15.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691714+00:00,T+3D,2026-03-31,38150.0,-2.49017,6.684142,-2.228047,-2.49017,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,6.684142,0,1,0,1,0,0,0,0
7573,450080.KS,450080.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,16.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691719+00:00,T+3D,2026-03-31,67000.0,2.238806,8.358209,5.522388,2.238806,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,8.358209,0,1,1,1,0,0,0,0
7574,010060.KS,010060.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,17.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691724+00:00,T+3D,2026-03-31,187800.0,22.204473,3.035144,9.158679,22.204473,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,22.204473,0,1,1,1,1,1,0,0
7575,090460.KS,090460.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,18.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691728+00:00,T+3D,2026-03-31,20050.0,14.46384,9.725686,5.985037,14.46384,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,14.46384,0,1,1,1,1,0,0,0
7576,267250.KS,267250.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,19.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691733+00:00,T+3D,2026-03-31,239000.0,2.51046,3.34728,1.25523,2.51046,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,3.34728,0,1,1,0,0,0,0,0
7577,078930.KS,078930.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,20.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691738+00:00,T+3D,2026-03-31,63800.0,-0.783699,5.329154,-1.567398,-0.783699,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,5.329154,0,1,0,1,0,0,0,0
7578,161890.KS,161890.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,21.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691743+00:00,T+3D,2026-03-31,76000.0,0.131579,3.421053,0.131579,0.131579,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,3.421053,0,1,1,0,0,0,0,0
7579,090430.KS,090430.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,22.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691748+00:00,T+3D,2026-03-31,137200.0,-4.154519,3.93586,-2.113703,-4.154519,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,3.93586,0,1,0,0,0,0,0,0
7580,085620.KS,085620.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,23.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691753+00:00,T+3D,2026-03-31,16130.0,3.967762,3.099814,4.277743,3.967762,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,3.967762,0,1,1,0,0,0,0,0
7581,298020.KS,298020.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,24.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691758+00:00,T+3D,2026-03-31,379000.0,-0.791557,5.540897,-3.298153,-0.791557,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,5.540897,0,1,0,1,0,0,0,0
7582,008770.KS,008770.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,25.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691763+00:00,T+3D,2026-03-31,44000.0,-2.045455,0.454545,-2.5,-2.045455,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,0.454545,0,1,0,0,0,0,0,0
7583,079550.KS,079550.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,26.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691768+00:00,T+3D,2026-03-31,611000.0,40.752864,29.9509,28.314239,40.752864,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,40.752864,0,1,1,1,1,1,0,0
7584,010820.KS,010820.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,27.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691773+00:00,T+3D,2026-03-31,6600.0,38.333333,8.636364,10.757576,38.333333,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,38.333333,0,1,1,1,1,1,0,0
7585,033780.KS,033780.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,28.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691778+00:00,T+3D,2026-03-31,159200.0,-1.821608,0.502513,-2.889447,-1.821608,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,0.502513,0,1,0,0,0,0,0,0
7586,005690.KS,005690.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,29.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691782+00:00,T+3D,2026-03-31,14590.0,2.398903,10.143934,2.193283,2.398903,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,10.143934,0,1,1,1,1,0,0,0
7587,053690.KS,053690.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,30.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691787+00:00,T+3D,2026-03-31,26900.0,9.29368,18.587361,7.806691,9.29368,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,18.587361,0,1,1,1,1,0,0,0
7588,326030.KS,326030.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,31.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691792+00:00,T+3D,2026-03-31,94800.0,-0.738397,4.43038,-0.527426,-0.738397,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,4.43038,0,1,0,0,0,0,0,0
7589,375500.KS,375500.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,32.0,OBSERVE,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691797+00:00,T+3D,2026-03-31,66800.0,12.275449,8.532934,1.946108,12.275449,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,12.275449,0,1,1,1,1,0,0,0
7590,175330.KS,175330.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,33.0,OBSERVE,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691802+00:00,T+3D,2026-03-31,29700.0,-1.683502,2.693603,-2.861953,-1.683502,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,2.693603,0,1,0,0,0,0,0,0
7591,000150.KS,000150.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,34.0,OBSERVE,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691806+00:00,T+3D,2026-03-31,1026000.0,4.385965,8.674464,-0.487329,4.385965,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,8.674464,0,1,1,1,0,0,0,0
7592,316140.KS,316140.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,35.0,OBSERVE,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691811+00:00,T+3D,2026-03-31,32050.0,-0.312012,2.652106,0.468019,-0.312012,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,2.652106,0,1,0,0,0,0,0,0
7593,036570.KS,036570.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,36.0,OBSERVE,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691816+00:00,T+3D,2026-03-31,224000.0,-5.580357,2.455357,-4.910714,-5.580357,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,2.455357,0,1,0,0,0,0,0,0
7594,475150.KS,475150.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,37.0,OBSERVE,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691821+00:00,T+3D,2026-03-31,54300.0,25.598527,-0.552486,1.289134,25.598527,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,25.598527,0,0,1,1,1,1,0,0
7595,035250.KS,035250.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,38.0,OBSERVE,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691825+00:00,T+3D,2026-03-31,16890.0,-1.657786,1.598579,-0.651273,-1.657786,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,1.598579,0,1,0,0,0,0,0,0
7596,278470.KS,278470.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,39.0,AVOID,unknown,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.69183+00:00,T+3D,2026-03-31,337000.0,-2.967359,2.225519,0.74184,-2.967359,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,2.225519,0,1,0,0,0,0,0,0
7597,012510.KS,012510.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,40.0,AVOID,unknown,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691835+00:00,T+3D,2026-03-31,119100.0,0.083963,0.251889,0.251889,0.083963,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,0.251889,0,1,1,0,0,0,0,0
7598,047810.KS,047810.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,41.0,AVOID,unknown,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.69184+00:00,T+3D,2026-03-31,164700.0,10.868245,14.086217,11.839709,10.868245,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,14.086217,0,1,1,1,1,0,0,0
8629,353200.KS,353200.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,1.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691621+00:00,T+3D,2026-03-31,76700.0,5.867014,14.732725,4.693611,5.867014,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,14.732725,0,1,1,1,1,0,0,0
8630,000210.KS,000210.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,2.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691644+00:00,T+3D,2026-03-31,60400.0,-1.490066,3.807947,-5.794702,-1.490066,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,3.807947,0,1,0,0,0,0,0,0
8631,120110.KS,120110.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,3.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691652+00:00,T+3D,2026-03-31,73000.0,11.506849,13.69863,8.630137,11.506849,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,13.69863,0,1,1,1,1,0,0,0
8632,001120.KS,001120.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,4.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691658+00:00,T+3D,2026-03-31,45250.0,17.348066,12.707182,18.01105,17.348066,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,17.348066,0,1,1,1,1,0,0,0
8633,298040.KS,298040.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,5.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691663+00:00,T+3D,2026-03-31,2456000.0,4.234528,8.021173,2.52443,4.234528,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,8.021173,0,1,1,1,0,0,0,0
8634,023530.KS,023530.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,6.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691669+00:00,T+3D,2026-03-31,108200.0,-8.040665,-2.033272,-5.452865,-8.040665,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,-2.033272,0,0,0,0,0,0,0,0
8635,139130.KS,139130.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,7.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691674+00:00,T+3D,2026-03-31,16710.0,-0.359066,2.812687,-0.837822,-0.359066,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,2.812687,0,1,0,0,0,0,0,0
8636,009420.KS,009420.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,8.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691679+00:00,T+3D,2026-03-31,55300.0,-14.918626,5.786618,-1.627486,-14.918626,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,5.786618,0,1,0,1,0,0,0,0
8637,005090.KS,005090.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,9.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691685+00:00,T+3D,2026-03-31,57600.0,-1.388889,5.034722,-5.902778,-1.388889,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,5.034722,0,1,0,1,0,0,0,0
8638,047050.KS,047050.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,10.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.69169+00:00,T+3D,2026-03-31,71500.0,19.020979,5.874126,11.188811,19.020979,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,19.020979,0,1,1,1,1,0,0,0
8639,007810.KS,007810.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,11.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691694+00:00,T+3D,2026-03-31,70000.0,-2.857143,7.428571,2.142857,-2.857143,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,7.428571,0,1,0,1,0,0,0,0
8640,178920.KS,178920.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,12.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691699+00:00,T+3D,2026-03-31,21900.0,-2.511416,2.968037,-3.424658,-2.511416,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,2.968037,0,1,0,0,0,0,0,0
8641,001510.KS,001510.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,13.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691704+00:00,T+3D,2026-03-31,1840.0,7.445652,16.576087,3.913043,7.445652,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,16.576087,0,1,1,1,1,0,0,0
8642,003490.KS,003490.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,14.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691709+00:00,T+3D,2026-03-31,23550.0,-2.335456,4.883227,-1.4862,-2.335456,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,4.883227,0,1,0,0,0,0,0,0
8643,007340.KS,007340.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,15.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691714+00:00,T+3D,2026-03-31,38150.0,-2.49017,6.684142,-2.228047,-2.49017,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,6.684142,0,1,0,1,0,0,0,0
8644,450080.KS,450080.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,16.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691719+00:00,T+3D,2026-03-31,67000.0,2.238806,8.358209,5.522388,2.238806,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,8.358209,0,1,1,1,0,0,0,0
8645,010060.KS,010060.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,17.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691724+00:00,T+3D,2026-03-31,187800.0,22.204473,3.035144,9.158679,22.204473,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,22.204473,0,1,1,1,1,1,0,0
8646,090460.KS,090460.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,18.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691728+00:00,T+3D,2026-03-31,20050.0,14.46384,9.725686,5.985037,14.46384,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,14.46384,0,1,1,1,1,0,0,0
8647,267250.KS,267250.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,19.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691733+00:00,T+3D,2026-03-31,239000.0,2.51046,3.34728,1.25523,2.51046,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,3.34728,0,1,1,0,0,0,0,0
8648,078930.KS,078930.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,20.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691738+00:00,T+3D,2026-03-31,63800.0,-0.783699,5.329154,-1.567398,-0.783699,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,5.329154,0,1,0,1,0,0,0,0
8649,161890.KS,161890.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,21.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691743+00:00,T+3D,2026-03-31,76000.0,0.131579,3.421053,0.131579,0.131579,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,3.421053,0,1,1,0,0,0,0,0
8650,090430.KS,090430.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,22.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691748+00:00,T+3D,2026-03-31,137200.0,-4.154519,3.93586,-2.113703,-4.154519,,local_returns:return_3d_pct,SWING,,,,,,,,False,,,,,,,,,,,,,3d,3,gt_15,0,3.93586,0,1,0,0,0,0,0,0
