trade_id,ledger_mode,ticker,stock_name,market,scan_mode,run_id,priority_rank,decision,decision_bucket,recommended_at,base_trade_date,entry_model,entry_reference_price,operational_entry_price,buy_premium_pct,target_tp_pct,stop_sl_pct,hold_days,exit_day,exit_reason,trade_status,gross_return_pct,net_return_pct,scan_reference_return_path,buy_premium_adjusted_return_path,fee_bps,slippage_bps,relative_rank_score,loss_risk_score,relative_rank_model,source_scan_result_id,created_at,data_warnings
RUN-F39E2465|055550.KS|2026-07-08|1.0,close_to_close_shadow_buy_premium_v2,055550.KS,신한지주,KOSPI,SWING,RUN-F39E2465,1,WATCHLIST_ONLY,watchlist,2026-07-08T00:43:21.290483+00:00,2026-07-08,close_proxy,107300.0,109446.0,2.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-0.772984,-0.772984,"[{'day': 1, 'return_pct': -2.143523}, {'day': 2, 'return_pct': 1.770736}, {'day': 3, 'return_pct': 1.211556}]","[{'day': 1, 'return_pct': -4.062277}, {'day': 2, 'return_pct': -0.224769}, {'day': 3, 'return_pct': -0.772984}]",0.0,0.0,76.4706,26.376,kospi_floor_win_relative_v2,154055,2026-08-13T22:00:42.187903+00:00,[]
RUN-81B014CE|058730.KS|2026-07-08|1.0,close_to_close_shadow_buy_premium_v2,058730.KS,다스코,KOSPI,SWING,RUN-81B014CE,1,WATCHLIST_ONLY,watchlist,2026-07-08T06:44:36.152336+00:00,2026-07-08,close_proxy,5096.0,5197.92,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -4.615385}, {'day': 2, 'return_pct': -3.269231}, {'day': 3, 'return_pct': -1.153846}]","[{'day': 1, 'return_pct': -6.485672}, {'day': 2, 'return_pct': -5.165913}, {'day': 3, 'return_pct': -3.092006}]",0.0,0.0,50.0,43.616,kospi_floor_win_relative_v2,154095,2026-08-13T22:00:42.187918+00:00,[]
RUN-F39E2465|105560.KS|2026-07-08|2.0,close_to_close_shadow_buy_premium_v2,105560.KS,KB금융,KOSPI,SWING,RUN-F39E2465,2,WATCHLIST_ONLY,watchlist,2026-07-08T00:43:21.290483+00:00,2026-07-08,close_proxy,171000.0,174420.0,2.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,6.753813,6.753813,"[{'day': 1, 'return_pct': 0.233918}, {'day': 2, 'return_pct': 7.836257}, {'day': 3, 'return_pct': 8.888889}]","[{'day': 1, 'return_pct': -1.731453}, {'day': 2, 'return_pct': 5.721821}, {'day': 3, 'return_pct': 6.753813}]",0.0,0.0,23.5294,31.698,kospi_floor_win_relative_v2,154057,2026-08-13T22:00:42.187934+00:00,[]
RUN-A3A36683|034730.KS|2026-07-09|4.0,close_to_close_shadow_buy_premium_v2,034730.KS,SK,KOSPI,SWING,RUN-A3A36683,4,EXCEPTION_LEADER,exception_leader,2026-07-09T06:44:14.200776+00:00,2026-07-09,close_proxy,610000.0,622200.0,2.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': 7.704918}, {'day': 2, 'return_pct': 3.114754}, {'day': 3, 'return_pct': -7.868852}]","[{'day': 1, 'return_pct': 5.593057}, {'day': 2, 'return_pct': 1.092896}, {'day': 3, 'return_pct': -9.675345}]",0.0,0.0,,20.118,,155140,2026-08-13T22:00:42.187948+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-89E5BDBD|402340.KS|2026-07-09|4.0,close_to_close_shadow_buy_premium_v2,402340.KS,SK스퀘어,KOSPI,SWING,RUN-89E5BDBD,4,EXCEPTION_LEADER,exception_leader,2026-07-09T00:43:41.18939+00:00,2026-07-09,close_proxy,1359000.0,1386180.0,2.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': 6.179352}, {'day': 2, 'return_pct': -2.336096}, {'day': 3, 'return_pct': -10.324039}]","[{'day': 1, 'return_pct': 4.097404}, {'day': 2, 'return_pct': -4.251075}, {'day': 3, 'return_pct': -12.082391}]",0.0,0.0,,21.812,,155086,2026-08-13T22:00:42.187962+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-A3A36683|000660.KS|2026-07-09|5.0,close_to_close_shadow_buy_premium_v2,000660.KS,SK하이닉스,KOSPI,SWING,RUN-A3A36683,5,EXCEPTION_LEADER,exception_leader,2026-07-09T06:44:14.200776+00:00,2026-07-09,close_proxy,2186000.0,2229720.0,2.0,20.0,-5.0,3,2.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -0.274474}, {'day': 2, 'return_pct': -6.450137}, {'day': 3, 'return_pct': -12.488564}]","[{'day': 1, 'return_pct': -2.229876}, {'day': 2, 'return_pct': -8.284448}, {'day': 3, 'return_pct': -14.204475}]",0.0,0.0,,2.99,,155141,2026-08-13T22:00:42.187977+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-89E5BDBD|034730.KS|2026-07-09|5.0,close_to_close_shadow_buy_premium_v2,034730.KS,SK,KOSPI,SWING,RUN-89E5BDBD,5,EXCEPTION_LEADER,exception_leader,2026-07-09T00:43:41.18939+00:00,2026-07-09,close_proxy,629000.0,641580.0,2.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': 7.704918}, {'day': 2, 'return_pct': 3.114754}, {'day': 3, 'return_pct': -7.868852}]","[{'day': 1, 'return_pct': 5.593057}, {'day': 2, 'return_pct': 1.092896}, {'day': 3, 'return_pct': -9.675345}]",0.0,0.0,,19.774,,155087,2026-08-13T22:00:42.187991+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-934BAB8A|005930.KS|2026-07-10|3.0,close_to_close_shadow_buy_premium_v2,005930.KS,삼성전자,KOSPI,SWING,RUN-934BAB8A,3,EXCEPTION_LEADER,exception_leader,2026-07-10T06:43:39.385019+00:00,2026-07-10,close_proxy,285000.0,290700.0,2.0,20.0,-5.0,3,2.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -1.403509}, {'day': 2, 'return_pct': -7.719298}, {'day': 3, 'return_pct': -1.929825}]","[{'day': 1, 'return_pct': -3.336774}, {'day': 2, 'return_pct': -9.528724}, {'day': 3, 'return_pct': -3.85277}]",0.0,0.0,,22.392,,157020,2026-08-13T22:00:42.188005+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DA337BC8|009150.KS|2026-07-10|4.0,close_to_close_shadow_buy_premium_v2,009150.KS,삼성전기,KOSPI,SWING,RUN-DA337BC8,4,EXCEPTION_LEADER,exception_leader,2026-07-10T00:43:37.926719+00:00,2026-07-10,close_proxy,1584000.0,1615680.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -18.623737}, {'day': 2, 'return_pct': -20.454545}, {'day': 3, 'return_pct': -10.795455}]","[{'day': 1, 'return_pct': -20.21935}, {'day': 2, 'return_pct': -22.01426}, {'day': 3, 'return_pct': -12.544564}]",0.0,0.0,,17.99,,156960,2026-08-13T22:00:42.188019+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-934BAB8A|009150.KS|2026-07-10|4.0,close_to_close_shadow_buy_premium_v2,009150.KS,삼성전기,KOSPI,SWING,RUN-934BAB8A,4,EXCEPTION_LEADER,exception_leader,2026-07-10T06:43:39.385019+00:00,2026-07-10,close_proxy,1584000.0,1615680.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -8.901515}, {'day': 2, 'return_pct': -20.454545}, {'day': 3, 'return_pct': -10.795455}]","[{'day': 1, 'return_pct': -10.68776}, {'day': 2, 'return_pct': -22.01426}, {'day': 3, 'return_pct': -12.544564}]",0.0,0.0,,13.996,,157023,2026-08-13T22:00:42.188034+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DA337BC8|005930.KS|2026-07-10|5.0,close_to_close_shadow_buy_premium_v2,005930.KS,삼성전자,KOSPI,SWING,RUN-DA337BC8,5,EXCEPTION_LEADER,exception_leader,2026-07-10T00:43:37.926719+00:00,2026-07-10,close_proxy,285000.0,290700.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -10.701754}, {'day': 2, 'return_pct': -7.719298}, {'day': 3, 'return_pct': -1.929825}]","[{'day': 1, 'return_pct': -12.4527}, {'day': 2, 'return_pct': -9.528724}, {'day': 3, 'return_pct': -3.85277}]",0.0,0.0,,7.286,,156961,2026-08-13T22:00:42.188048+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-934BAB8A|034730.KS|2026-07-10|5.0,close_to_close_shadow_buy_premium_v2,034730.KS,SK,KOSPI,SWING,RUN-934BAB8A,5,EXCEPTION_LEADER,exception_leader,2026-07-10T06:43:39.385019+00:00,2026-07-10,close_proxy,657000.0,670140.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -4.56621}, {'day': 2, 'return_pct': -14.459665}, {'day': 3, 'return_pct': -7.305936}]","[{'day': 1, 'return_pct': -6.437461}, {'day': 2, 'return_pct': -16.136926}, {'day': 3, 'return_pct': -9.123467}]",0.0,0.0,,22.854,,157024,2026-08-13T22:00:42.188062+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C1A3524E|161890.KS|2026-07-13|1.0,close_to_close_shadow_buy_premium_v2,161890.KS,한국콜마,KOSPI,SWING,RUN-C1A3524E,1,WATCHLIST_ONLY,watchlist,2026-07-13T06:43:46.620527+00:00,2026-07-13,close_proxy,115800.0,118116.0,2.0,15.0,-10.0,5,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': -8.2038}, {'day': 2, 'return_pct': -7.426598}, {'day': 3, 'return_pct': -7.081174}, {'day': 5, 'return_pct': -12.176166}]","[{'day': 1, 'return_pct': -10.003725}, {'day': 2, 'return_pct': -9.241763}, {'day': 3, 'return_pct': -8.903112}, {'day': 5, 'return_pct': -13.898202}]",0.0,0.0,50.0,47.388,kospi_floor_win_relative_v2,159436,2026-08-13T22:00:42.188077+00:00,[]
RUN-8BB50B37|034730.KS|2026-07-13|2.0,close_to_close_shadow_buy_premium_v2,034730.KS,SK,KOSPI,SWING,RUN-8BB50B37,2,EXCEPTION_LEADER,exception_leader,2026-07-12T00:37:42.20095+00:00,2026-07-13,close_proxy,657000.0,670140.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -3.602058}, {'day': 2, 'return_pct': 4.459691}, {'day': 3, 'return_pct': -0.51458}]","[{'day': 1, 'return_pct': -5.492214}, {'day': 2, 'return_pct': 2.411462}, {'day': 3, 'return_pct': -2.465275}]",0.0,0.0,,19.498,,158844,2026-08-13T22:00:42.188093+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-8BB50B37|005930.KS|2026-07-13|3.0,close_to_close_shadow_buy_premium_v2,005930.KS,삼성전자,KOSPI,SWING,RUN-8BB50B37,3,EXCEPTION_LEADER,exception_leader,2026-07-12T00:37:42.20095+00:00,2026-07-13,close_proxy,285000.0,290700.0,2.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-1.768173,-1.768173,"[{'day': 1, 'return_pct': 3.339882}, {'day': 2, 'return_pct': 9.823183}, {'day': 3, 'return_pct': 0.196464}]","[{'day': 1, 'return_pct': 1.31361}, {'day': 2, 'return_pct': 7.669787}, {'day': 3, 'return_pct': -1.768173}]",0.0,0.0,,14.596,,158845,2026-08-13T22:00:42.188109+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-8BB50B37|009150.KS|2026-07-13|4.0,close_to_close_shadow_buy_premium_v2,009150.KS,삼성전기,KOSPI,SWING,RUN-8BB50B37,4,EXCEPTION_LEADER,exception_leader,2026-07-12T00:37:42.20095+00:00,2026-07-13,close_proxy,1584000.0,1615680.0,2.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-2.873484,-2.873484,"[{'day': 1, 'return_pct': -2.249806}, {'day': 2, 'return_pct': 9.61986}, {'day': 3, 'return_pct': -0.930954}]","[{'day': 1, 'return_pct': -4.166476}, {'day': 2, 'return_pct': 7.470451}, {'day': 3, 'return_pct': -2.873484}]",0.0,0.0,,4.806,,158846,2026-08-13T22:00:42.188124+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-6842DE88|034730.KS|2026-07-13|4.0,close_to_close_shadow_buy_premium_v2,034730.KS,SK,KOSPI,SWING,RUN-6842DE88,4,EXCEPTION_LEADER,exception_leader,2026-07-11T00:37:47.483379+00:00,2026-07-13,close_proxy,657000.0,670140.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -3.602058}, {'day': 2, 'return_pct': 4.459691}, {'day': 3, 'return_pct': -0.51458}]","[{'day': 1, 'return_pct': -5.492214}, {'day': 2, 'return_pct': 2.411462}, {'day': 3, 'return_pct': -2.465275}]",0.0,0.0,,22.438,,158771,2026-08-13T22:00:42.188138+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-8BB50B37|005490.KS|2026-07-13|5.0,close_to_close_shadow_buy_premium_v2,005490.KS,POSCO홀딩스,KOSPI,SWING,RUN-8BB50B37,5,EXCEPTION_LEADER,exception_leader,2026-07-12T00:37:42.20095+00:00,2026-07-13,close_proxy,313500.0,319770.0,2.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-0.846702,-0.846702,"[{'day': 1, 'return_pct': -1.461039}, {'day': 2, 'return_pct': 2.11039}, {'day': 3, 'return_pct': 1.136364}]","[{'day': 1, 'return_pct': -3.393175}, {'day': 2, 'return_pct': 0.108225}, {'day': 3, 'return_pct': -0.846702}]",0.0,0.0,,20.718,,158847,2026-08-13T22:00:42.188153+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-A3F78CA8|278470.KS|2026-07-13|5.0,close_to_close_shadow_buy_premium_v2,278470.KS,에이피알,KOSPI,SWING,RUN-A3F78CA8,5,EXCEPTION_LEADER,exception_leader,2026-07-13T00:43:42.221515+00:00,2026-07-13,close_proxy,399000.0,406980.0,2.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,1.393189,1.393189,"[{'day': 1, 'return_pct': -1.315789}, {'day': 2, 'return_pct': 1.447368}, {'day': 3, 'return_pct': 3.421053}]","[{'day': 1, 'return_pct': -3.250774}, {'day': 2, 'return_pct': -0.541796}, {'day': 3, 'return_pct': 1.393189}]",0.0,0.0,,39.78,,158983,2026-08-13T22:00:42.188167+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-6842DE88|402340.KS|2026-07-13|5.0,close_to_close_shadow_buy_premium_v2,402340.KS,SK스퀘어,KOSPI,SWING,RUN-6842DE88,5,EXCEPTION_LEADER,exception_leader,2026-07-11T00:37:47.483379+00:00,2026-07-13,close_proxy,1409000.0,1437180.0,2.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,2.345848,2.345848,"[{'day': 1, 'return_pct': 2.497847}, {'day': 2, 'return_pct': 19.035314}, {'day': 3, 'return_pct': 4.392765}]","[{'day': 1, 'return_pct': 0.488085}, {'day': 2, 'return_pct': 16.701288}, {'day': 3, 'return_pct': 2.345848}]",0.0,0.0,,5.876,,158772,2026-08-13T22:00:42.188182+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-7C3B09E8|003490.KS|2026-07-14|1.0,close_to_close_shadow_buy_premium_v2,003490.KS,대한항공,KOSPI,SWING,RUN-7C3B09E8,1,WATCHLIST_ONLY,watchlist,2026-07-14T00:43:07.148523+00:00,2026-07-14,close_proxy,25284.0,25789.68,2.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': 0.566038}, {'day': 2, 'return_pct': 0.0}, {'day': 3, 'return_pct': -3.207547}]","[{'day': 1, 'return_pct': -1.405845}, {'day': 2, 'return_pct': -1.960784}, {'day': 3, 'return_pct': -5.105438}]",0.0,0.0,50.0,8.486,kospi_floor_win_relative_v2,160788,2026-08-13T22:00:42.188195+00:00,[]
RUN-103EBCF8|086790.KS|2026-07-14|1.0,close_to_close_shadow_buy_premium_v2,086790.KS,하나금융지주,KOSPI,SWING,RUN-103EBCF8,1,WATCHLIST_ONLY,watchlist,2026-07-14T06:46:14.639352+00:00,2026-07-14,close_proxy,134000.0,136680.0,2.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-0.05853,-0.05853,"[{'day': 1, 'return_pct': 2.089552}, {'day': 2, 'return_pct': 2.089552}, {'day': 3, 'return_pct': 1.940299}]","[{'day': 1, 'return_pct': 0.087796}, {'day': 2, 'return_pct': 0.087796}, {'day': 3, 'return_pct': -0.05853}]",0.0,0.0,,,,160819,2026-08-13T22:00:42.188208+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-103EBCF8|055550.KS|2026-07-14|2.0,close_to_close_shadow_buy_premium_v2,055550.KS,신한지주,KOSPI,SWING,RUN-103EBCF8,2,WATCHLIST_ONLY,watchlist,2026-07-14T06:46:14.639352+00:00,2026-07-14,close_proxy,106500.0,108630.0,2.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': 0.751174}, {'day': 2, 'return_pct': 1.314554}, {'day': 3, 'return_pct': -3.661972}]","[{'day': 1, 'return_pct': -1.224339}, {'day': 2, 'return_pct': -0.672006}, {'day': 3, 'return_pct': -5.550953}]",0.0,0.0,,,,160823,2026-08-13T22:00:42.188221+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-103EBCF8|105560.KS|2026-07-14|3.0,close_to_close_shadow_buy_premium_v2,105560.KS,KB금융,KOSPI,SWING,RUN-103EBCF8,3,WATCHLIST_ONLY,watchlist,2026-07-14T06:46:14.639352+00:00,2026-07-14,close_proxy,180000.0,183600.0,2.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': 0.888889}, {'day': 2, 'return_pct': 0.611111}, {'day': 3, 'return_pct': -3.5}]","[{'day': 1, 'return_pct': -1.089325}, {'day': 2, 'return_pct': -1.361656}, {'day': 3, 'return_pct': -5.392157}]",0.0,0.0,,,,160826,2026-08-13T22:00:42.188234+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-103EBCF8|006340.KS|2026-07-14|4.0,close_to_close_shadow_buy_premium_v2,006340.KS,대원전선,KOSPI,SWING,RUN-103EBCF8,4,WATCHLIST_ONLY,watchlist,2026-07-14T06:46:14.639352+00:00,2026-07-14,close_proxy,12750.0,13005.0,2.0,20.0,-5.0,3,2.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': 5.098039}, {'day': 2, 'return_pct': -4.078431}, {'day': 3, 'return_pct': -8.156863}]","[{'day': 1, 'return_pct': 3.037293}, {'day': 2, 'return_pct': -5.959246}, {'day': 3, 'return_pct': -9.957709}]",0.0,0.0,,,,160827,2026-08-13T22:00:42.188247+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-103EBCF8|005380.KS|2026-07-14|5.0,close_to_close_shadow_buy_premium_v2,005380.KS,현대차,KOSPI,SWING,RUN-103EBCF8,5,WATCHLIST_ONLY,watchlist,2026-07-14T06:46:14.639352+00:00,2026-07-14,close_proxy,424500.0,432990.0,2.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': 2.237927}, {'day': 2, 'return_pct': 0.117786}, {'day': 3, 'return_pct': -4.122497}]","[{'day': 1, 'return_pct': 0.233262}, {'day': 2, 'return_pct': -1.845308}, {'day': 3, 'return_pct': -6.002448}]",0.0,0.0,,,,160828,2026-08-13T22:00:42.188260+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-AD7A5B03|402340.KS|2026-07-15|2.0,close_to_close_shadow_buy_premium_v2,402340.KS,SK스퀘어,KOSPI,SWING,RUN-AD7A5B03,2,EXCEPTION_LEADER,exception_leader,2026-07-15T06:44:39.313785+00:00,2026-07-15,close_proxy,1382000.0,1409640.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -12.301013}, {'day': 2, 'return_pct': -12.011577}, {'day': 3, 'return_pct': -9.334298}]","[{'day': 1, 'return_pct': -14.020601}, {'day': 2, 'return_pct': -13.73684}, {'day': 3, 'return_pct': -11.112057}]",0.0,0.0,,12.412,,162418,2026-08-13T22:00:42.188275+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-AD7A5B03|009150.KS|2026-07-15|3.0,close_to_close_shadow_buy_premium_v2,009150.KS,삼성전기,KOSPI,SWING,RUN-AD7A5B03,3,EXCEPTION_LEADER,exception_leader,2026-07-15T06:44:39.313785+00:00,2026-07-15,close_proxy,1413000.0,1441260.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -9.624912}, {'day': 2, 'return_pct': -6.157113}, {'day': 3, 'return_pct': -7.289455}]","[{'day': 1, 'return_pct': -11.396973}, {'day': 2, 'return_pct': -7.99717}, {'day': 3, 'return_pct': -9.107309}]",0.0,0.0,,5.818,,162420,2026-08-13T22:00:42.188290+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-042EA0C4|000660.KS|2026-07-15|4.0,close_to_close_shadow_buy_premium_v2,000660.KS,SK하이닉스,KOSPI,SWING,RUN-042EA0C4,4,EXCEPTION_LEADER,exception_leader,2026-07-15T00:43:43.240044+00:00,2026-07-15,close_proxy,2117000.0,2159340.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -11.527378}, {'day': 2, 'return_pct': -9.462056}, {'day': 3, 'return_pct': -11.815562}]","[{'day': 1, 'return_pct': -13.262135}, {'day': 2, 'return_pct': -11.23731}, {'day': 3, 'return_pct': -13.544669}]",0.0,0.0,,62.358,,162362,2026-08-13T22:00:42.188304+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-AD7A5B03|034730.KS|2026-07-15|4.0,close_to_close_shadow_buy_premium_v2,034730.KS,SK,KOSPI,SWING,RUN-AD7A5B03,4,EXCEPTION_LEADER,exception_leader,2026-07-15T06:44:39.313785+00:00,2026-07-15,close_proxy,609000.0,621180.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -4.761905}, {'day': 2, 'return_pct': -2.463054}, {'day': 3, 'return_pct': -2.134647}]","[{'day': 1, 'return_pct': -6.629319}, {'day': 2, 'return_pct': -4.375543}, {'day': 3, 'return_pct': -4.053575}]",0.0,0.0,,12.81,,162422,2026-08-13T22:00:42.188318+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-AD7A5B03|000660.KS|2026-07-15|5.0,close_to_close_shadow_buy_premium_v2,000660.KS,SK하이닉스,KOSPI,SWING,RUN-AD7A5B03,5,EXCEPTION_LEADER,exception_leader,2026-07-15T06:44:39.313785+00:00,2026-07-15,close_proxy,2082000.0,2123640.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -11.527378}, {'day': 2, 'return_pct': -9.702209}, {'day': 3, 'return_pct': -11.815562}]","[{'day': 1, 'return_pct': -13.262135}, {'day': 2, 'return_pct': -11.472754}, {'day': 3, 'return_pct': -13.544669}]",0.0,0.0,,9.412,,162424,2026-08-13T22:00:42.188332+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-042EA0C4|034730.KS|2026-07-15|5.0,close_to_close_shadow_buy_premium_v2,034730.KS,SK,KOSPI,SWING,RUN-042EA0C4,5,EXCEPTION_LEADER,exception_leader,2026-07-15T00:43:43.240044+00:00,2026-07-15,close_proxy,613000.0,625260.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -4.761905}, {'day': 2, 'return_pct': -2.463054}, {'day': 3, 'return_pct': -2.134647}]","[{'day': 1, 'return_pct': -6.629319}, {'day': 2, 'return_pct': -4.375543}, {'day': 3, 'return_pct': -4.053575}]",0.0,0.0,,26.094,,162363,2026-08-13T22:00:42.188346+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-56AD0C7A|086790.KS|2026-07-16|1.0,close_to_close_shadow_buy_premium_v2,086790.KS,하나금융지주,KOSPI,SWING,RUN-56AD0C7A,1,WATCHLIST_ONLY,watchlist,2026-07-16T00:43:18.925555+00:00,2026-07-16,close_proxy,136100.0,138822.0,2.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -0.219298}, {'day': 2, 'return_pct': -3.070175}, {'day': 3, 'return_pct': -3.80117}]","[{'day': 1, 'return_pct': -2.175782}, {'day': 2, 'return_pct': -4.97076}, {'day': 3, 'return_pct': -5.687422}]",0.0,0.0,,,,164129,2026-08-13T22:00:42.188360+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-32143652|086790.KS|2026-07-16|1.0,close_to_close_shadow_buy_premium_v2,086790.KS,하나금융지주,KOSPI,SWING,RUN-32143652,1,WATCHLIST_ONLY,watchlist,2026-07-16T06:43:43.993393+00:00,2026-07-16,close_proxy,136800.0,139536.0,2.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -0.365497}, {'day': 2, 'return_pct': -3.070175}, {'day': 3, 'return_pct': -3.80117}]","[{'day': 1, 'return_pct': -2.319115}, {'day': 2, 'return_pct': -4.97076}, {'day': 3, 'return_pct': -5.687422}]",0.0,0.0,,,,164164,2026-08-13T22:00:42.188375+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-32143652|000810.KS|2026-07-16|2.0,close_to_close_shadow_buy_premium_v2,000810.KS,삼성화재,KOSPI,SWING,RUN-32143652,2,WATCHLIST_ONLY,watchlist,2026-07-16T06:43:43.993393+00:00,2026-07-16,close_proxy,701000.0,715020.0,2.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,"[{'day': 1, 'return_pct': -8.416548}, {'day': 2, 'return_pct': -11.840228}, {'day': 3, 'return_pct': -10.128388}]","[{'day': 1, 'return_pct': -10.212302}, {'day': 2, 'return_pct': -13.568851}, {'day': 3, 'return_pct': -11.890576}]",0.0,0.0,,,,164165,2026-08-13T22:00:42.188389+00:00,['MISSING_RELATIVE_RANK_MODEL']
